Anime_figurs_0 Anime_figurs_1 Anime_figurs_2 Anime_figurs_3 Anime_figurs_4 Anime_figurs_5 Anime_figurs_6 Anime_figurs_7 Anime_figurs_8 Anime_figurs_9 Anime_figurs_10 Phone_0 Phone_1 Phone_2 Phone_3 Phone_4 Phone_5 Phone_6 Phone_7 Phone_8 Phone_9 Phone_10 Video_card_0 Video_card_1 Video_card_2 Video_card_3 Video_card_4 Video_card_5 Video_card_6 Video_card_7 Video_card_8 Video_card_9 Video_card_10 Paint_bottle_0 Paint_bottle_1 Paint_bottle_2 Paint_bottle_3 Paint_bottle_4 Paint_bottle_5 Paint_bottle_6 Paint_bottle_7 Paint_bottle_8 Paint_bottle_9 Paint_bottle_10 Programming_courses_for_3k_rubels_0 Programming_courses_for_3k_rubels_1 Programming_courses_for_3k_rubels_2 Programming_courses_for_3k_rubels_3 Programming_courses_for_3k_rubels_4 Programming_courses_for_3k_rubels_5 Programming_courses_for_3k_rubels_6 Programming_courses_for_3k_rubels_7 Programming_courses_for_3k_rubels_8 Programming_courses_for_3k_rubels_9 Programming_courses_for_3k_rubels_10 Firebird_1979_0 Firebird_1979_1 Firebird_1979_2 Firebird_1979_3 Firebird_1979_4 Firebird_1979_5 Firebird_1979_6 Firebird_1979_7 Firebird_1979_8 Firebird_1979_9 Firebird_1979_10 Tickets_abroad_0 Tickets_abroad_1 Tickets_abroad_2 Tickets_abroad_3 Tickets_abroad_4 Tickets_abroad_5 Tickets_abroad_6 Tickets_abroad_7 Tickets_abroad_8 Tickets_abroad_9 Tickets_abroad_10 Books_0 Books_1 Books_2 Books_3 Books_4 Books_5 Books_6 Books_7 Books_8 Books_9 Books_10 Martines_0 Martines_1 Martines_2 Martines_3 Martines_4 Martines_5 Martines_6 Martines_7 Martines_8 Martines_9 Martines_10
0 0 0 0 0 0 0 0 0 0 0 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0.6718753229079925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0.8911307283703322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0.9326526145413188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0.7099440035831692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0.9444859943975782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0.6124915415838315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0.509258295062927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0.8807098950712173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0.8842692879520333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0.5168412672163458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0.8945223394193922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0.5509801207992073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0.9987109653569679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0.5373235929096589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0.6946394568462764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0.680936913099996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0.6474438769513264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0.7880401798332215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0.6728243651071273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0.5716151251104075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0.7246378613850029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0.5360030860721465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0.9672464124606337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0.9775063971804983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0.7888506354290887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0.8721362908814463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0.824775802212098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0.875266709156777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0.7317297511775676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0.7213238975343115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0.8526916858484688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0.5612149672773116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0.5473068268185403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0.869385449165818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0.774727212749265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0.9471250008874745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0.5475348236790761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0.9794513575881073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0.6409941607654082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0.9012831399047874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0.7329125089984494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0.5952795210753896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0.9338412568366582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0.6736802551999536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0.5688753988399222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0.7513054513857613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0.7110838181974168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
